0,1,184.12214747707526,174.40983005625054,184.12214747707526,189.40983005625054,204.12214747707526,174.40983005625054,204.12214747707526,189.40983005625054
0,4,201.75570504584945,156.31966011250105,201.75570504584945,171.31966011250105,221.75570504584945,156.31966011250105,221.75570504584945,171.31966011250105
0,8,193.6655351021,180.4418075895763,193.6655351021,195.4418075895763,213.6655351021,180.4418075895763,213.6655351021,195.4418075895763
0,9,190,212.5,190,227.5,210,212.5,210,227.5
0,6,177.9418075895763,191.5690396178464,177.9418075895763,206.5690396178464,197.9418075895763,191.5690396178464,197.9418075895763,206.5690396178464
0,7,195.87785252292474,194.4098300562505,195.87785252292474,209.4098300562505,215.87785252292474,194.4098300562505,215.87785252292474,209.4098300562505
0,2,178.24429495415055,156.31966011250105,178.24429495415055,171.31966011250105,198.24429495415055,156.31966011250105,198.24429495415055,171.31966011250105
0,3,195.87785252292474,174.40983005625054,195.87785252292474,189.40983005625054,215.87785252292474,174.40983005625054,215.87785252292474,189.40983005625054
0,0,190,192.5,190,207.5,210,192.5,210,207.5
0,5,186.9098300562505,192.98943483704846,186.9098300562505,207.98943483704846,206.9098300562505,192.98943483704846,206.9098300562505,207.98943483704846
1,1,183.65606715836356,173.76989546637265,183.65606715836356,188.76989546637265,203.65606715836356,173.76989546637265,203.65606715836356,188.76989546637265
1,2,177.31213431672708,156.03979093274526,177.31213431672708,171.03979093274526,197.31213431672708,156.03979093274526,197.31213431672708,171.03979093274526
1,5,186.9098300562505,191.98943483704846,186.9098300562505,206.98943483704846,206.9098300562505,191.98943483704846,206.9098300562505,206.98943483704846
1,7,195.87785252292474,193.4098300562505,195.87785252292474,208.4098300562505,215.87785252292474,193.4098300562505,215.87785252292474,208.4098300562505
1,8,193.6655351021,179.4418075895763,193.6655351021,194.4418075895763,213.6655351021,179.4418075895763,213.6655351021,194.4418075895763
1,9,190,211.5,190,226.5,210,211.5,210,226.5
1,0,190,191.5,190,206.5,210,191.5,210,206.5
1,6,177.9418075895763,190.5690396178464,177.9418075895763,205.5690396178464,197.9418075895763,190.5690396178464,197.9418075895763,205.5690396178464
1,3,196.34393284163644,173.76989546637265,196.34393284163644,188.76989546637265,216.34393284163644,173.76989546637265,216.34393284163644,188.76989546637265
1,4,202.68786568327292,156.03979093274526,202.68786568327292,171.03979093274526,222.68786568327292,156.03979093274526,222.68786568327292,171.03979093274526
2,5,186.9098300562505,190.98943483704846,186.9098300562505,205.98943483704846,206.9098300562505,190.98943483704846,206.9098300562505,205.98943483704846
2,8,193.6655351021,178.4418075895763,193.6655351021,193.4418075895763,213.6655351021,178.4418075895763,213.6655351021,193.4418075895763
2,9,190,210.5,190,225.5,210,210.5,210,225.5
2,1,183.21199254467058,173.15677490564315,183.21199254467058,188.15677490564315,203.21199254467058,173.15677490564315,203.21199254467058,188.15677490564315
2,2,176.42398508934116,155.8135498112863,176.42398508934116,170.8135498112863,196.42398508934116,155.8135498112863,196.42398508934116,170.8135498112863
