6,5,198.5264016435409,222.72498564715949,198.5264016435409,237.72498564715949,218.5264016435409,222.72498564715949,218.5264016435409,237.72498564715949
6,7,198.0901699437495,211.62214747707526,198.0901699437495,226.62214747707526,218.0901699437495,211.62214747707526,218.0901699437495,226.62214747707526
6,4,212.3600354811628,179.5101247633254,212.3600354811628,194.5101247633254,232.3600354811628,179.5101247633254,232.3600354811628,194.5101247633254
6,3,198.91006524188367,192.96009500260453,198.91006524188367,207.96009500260453,218.91006524188367,192.96009500260453,218.91006524188367,207.96009500260453
6,6,203.96263334333236,218.43940613136743,203.96263334333236,233.43940613136743,223.96263334333236,218.43940613136743,223.96263334333236,233.43940613136743
6,8,196.21116655016766,204.9597039968721,196.21116655016766,219.9597039968721,216.21116655016766,204.9597039968721,216.21116655016766,219.9597039968721
6,9,190,227.5,190,242.5,210,227.5,210,242.5
6,1,180.27630079602324,195.16554636144093,180.27630079602324,210.16554636144093,200.27630079602324,195.16554636144093,200.27630079602324,210.16554636144093
6,2,177.0470820753483,185.22703306688157,177.0470820753483,200.22703306688157,197.0470820753483,185.22703306688157,197.0470820753483,200.22703306688157
7,0,190,210,190,225,210,210,210,225
7,6,201.89441078106498,213.3369511618939,201.89441078106498,228.3369511618939,221.89441078106498,213.3369511618939,221.89441078106498,228.3369511618939
7,7,198.0901699437495,214.12214747707526,198.0901699437495,229.12214747707526,218.0901699437495,214.12214747707526,218.0901699437495,229.12214747707526
7,8,196.1880495250917,207.85169679655985,196.1880495250917,222.85169679655985,216.1880495250917,207.85169679655985,216.1880495250917,222.85169679655985
7,1,180.06931543045073,198.82462602542162,180.06931543045073,213.82462602542162,200.06931543045073,198.82462602542162,200.06931543045073,213.82462602542162
7,2,177.48185595525834,190.86124459551382,177.48185595525834,205.86124459551382,197.48185595525834,190.86124459551382,197.48185595525834,205.86124459551382
7,3,199.23879532511287,196.1731656763491,199.23879532511287,211.1731656763491,219.23879532511287,196.1731656763491,219.23879532511287,211.1731656763491
7,5,199.99229036240723,219.60740184240933,199.99229036240723,234.60740184240933,219.99229036240723,219.60740184240933,219.99229036240723,234.60740184240933
7,9,190,230,190,245,210,230,210,245
7,4,213.70257629738524,183.8199297091573,213.70257629738524,198.8199297091573,233.70257629738524,183.8199297091573,233.70257629738524,198.8199297091573
8,6,196.18033988749895,210.74429495415055,196.18033988749895,225.74429495415055,216.18033988749895,210.74429495415055,216.18033988749895,225.74429495415055
8,7,198.0901699437495,216.62214747707526,198.0901699437495,231.62214747707526,218.0901699437495,216.62214747707526,218.0901699437495,231.62214747707526
8,8,196.18033988749895,210.74429495415055,196.18033988749895,225.74429495415055,216.18033988749895,210.74429495415055,216.18033988749895,225.74429495415055
8,9,190,232.5,190,247.5,210,232.5,210,247.5
8,2,178.0901699437495,196.62214747707526,178.0901699437495,211.62214747707526,198.0901699437495,196.62214747707526,198.0901699437495,211.62214747707526
8,0,190,212.5,190,227.5,210,212.5,210,227.5
8,5,198.0901699437495,216.62214747707526,198.0901699437495,231.62214747707526,218.0901699437495,216.62214747707526,218.0901699437495,231.62214747707526
8,1,180,202.5,180,217.5,200,202.5,200,217.5
8,3,199.51056516295154,199.4098300562505,199.51056516295154,214.4098300562505,219.51056516295154,199.4098300562505,219.51056516295154,214.4098300562505
8,4,214.8989828488278,188.22949016875157,214.8989828488278,203.22949016875157,234.8989828488278,188.22949016875157,234.8989828488278,203.22949016875157
9,2,177.868588583993,196.21925682208303,177.868588583993,211.21925682208303,197.868588583993,196.21925682208303,197.868588583993,211.21925682208303
9,3,199.51056516295154,198.5348300562505,199.51056516295154,213.5348300562505,219.51056516295154,198.5348300562505,219.51056516295154,213.5348300562505
9,0,190,211.625,190,226.625,210,211.625,210,226.625
9,6,196.18033988749895,209.86929495415055,196.18033988749895,224.86929495415055,216.18033988749895,209.86929495415055,216.18033988749895,224.86929495415055
9,8,196.18033988749895,209.86929495415055,196.18033988749895,224.86929495415055,216.18033988749895,209.86929495415055,216.18033988749895,224.86929495415055
9,9,189.6074018424093,231.61729036240723,189.6074018424093,246.61729036240723,209.6074018424093,231.61729036240723,209.6074018424093,246.61729036240723
9,1,180.00770963759277,202.01759815759067,180.00770963759277,217.01759815759067,200.00770963759277,202.01759815759067,200.00770963759277,217.01759815759067
9,4,215.8091377812325,188.1014350181442,215.8091377812325,203.1014350181442,235.8091377812325,188.1014350181442,235.8091377812325,203.1014350181442
9,5,198.0901699437495,215.74714747707526,198.0901699437495,230.74714747707526,218.0901699437495,215.74714747707526,218.0901699437495,230.74714747707526
9,7,198.0901699437495,215.74714747707526,198.0901699437495,230.74714747707526,218.0901699437495,215.74714747707526,218.0901699437495,230.74714747707526
10,6,196.18033988749895,208.99429495415055,196.18033988749895,223.99429495415055,216.18033988749895,208.99429495415055,216.18033988749895,223.99429495415055
10,9,189.21540904272155,230.71917333733128,189.21540904272155,245.71917333733128,209.21540904272155,230.71917333733128,209.21540904272155,245.71917333733128
10,3,199.51056516295154,197.6598300562505,199.51056516295154,212.6598300562505,219.51056516295154,197.6598300562505,219.51056516295154,212.6598300562505
10,0,190,210.75,190,225.75,210,210.75,210,225.75
10,5,198.0901699437495,214.87214747707526,198.0901699437495,229.87214747707526,218.0901699437495,214.87214747707526,218.0901699437495,229.87214747707526
10,7,198.0901699437495,214.87214747707526,198.0901699437495,229.87214747707526,218.0901699437495,214.87214747707526,218.0901699437495,229.87214747707526
10,8,196.18033988749895,208.99429495415055,196.18033988749895,223.99429495415055,216.18033988749895,208.99429495415055,216.18033988749895,223.99429495415055
10,1,180.03082666266872,201.53459095727845,180.03082666266872,216.53459095727845,200.03082666266872,201.53459095727845,200.03082666266872,216.53459095727845
10,2,177.66571298133775,195.82470143125505,177.66571298133775,210.82470143125505,197.66571298133775,195.82470143125505,197.66571298133775,210.82470143125505
10,4,216.6251899819034,188.07517962919923,216.6251899819034,203.07517962919923,236.6251899819034,188.07517962919923,236.6251899819034,203.07517962919923
11,8,196.18033988749895,208.11929495415055,196.18033988749895,223.11929495415055,216.18033988749895,208.11929495415055,216.18033988749895,223.11929495415055
11,2,177.48185595525834,195.43774049382733,177.48185595525834,210.43774049382733,197.48185595525834,195.43774049382733,197.48185595525834,210.43774049382733
11,3,199.51056516295154,196.7848300562505,199.51056516295154,211.7848300562505,219.51056516295154,196.7848300562505,219.51056516295154,211.7848300562505
11,4,217.33582644892851,188.13895778230503,217.33582644892851,203.13895778230503,237.33582644892851,188.13895778230503,237.33582644892851,203.13895778230503
11,0,190,209.875,190,224.875,210,209.875,210,224.875
11,5,198.0901699437495,213.99714747707526,198.0901699437495,228.99714747707526,218.0901699437495,213.99714747707526,218.0901699437495,228.99714747707526
11,6,196.18033988749895,208.11929495415055,196.18033988749895,223.11929495415055,216.18033988749895,208.11929495415055,216.18033988749895,223.11929495415055
11,7,198.0901699437495,213.99714747707526,198.0901699437495,228.99714747707526,218.0901699437495,213.99714747707526,218.0901699437495,228.99714747707526
11,9,188.82462602542162,229.80568456954927,188.82462602542162,244.80568456954927,208.82462602542162,229.80568456954927,208.82462602542162,244.80568456954927
11,1,180.06931543045073,201.05037397457838,180.06931543045073,216.05037397457838,200.06931543045073,201.05037397457838,200.06931543045073,216.05037397457838
12,8,196.18033988749895,207.24429495415055,196.18033988749895,222.24429495415055,216.18033988749895,207.24429495415055,216.18033988749895,222.24429495415055
12,9,188.43565534959768,228.8768834059514,188.43565534959768,243.8768834059514,208.43565534959768,228.8768834059514,208.43565534959768,243.8768834059514
12,1,180.1231165940486,200.56434465040232,180.1231165940486,215.56434465040232,200.1231165940486,200.56434465040232,200.1231165940486,215.56434465040232
12,3,199.51056516295154,195.9098300562505,199.51056516295154,210.9098300562505,219.51056516295154,195.9098300562505,219.51056516295154,210.9098300562505
12,5,198.0901699437495,213.12214747707526,198.0901699437495,228.12214747707526,218.0901699437495,213.12214747707526,218.0901699437495,228.12214747707526
12,6,196.18033988749895,207.24429495415055,196.18033988749895,222.24429495415055,216.18033988749895,207.24429495415055,216.18033988749895,222.24429495415055
12,2,177.31730099996273,195.05762148893913,177.31730099996273,210.05762148893913,197.31730099996273,195.05762148893913,197.31730099996273,210.05762148893913
12,4,217.93119556778674,188.2797551151056,217.93119556778674,203.2797551151056,237.93119556778674,188.2797551151056,237.93119556778674,203.2797551151056
12,0,190,209,190,224,210,209,210,224
12,7,198.0901699437495,213.12214747707526,198.0901699437495,228.12214747707526,218.0901699437495,213.12214747707526,218.0901699437495,228.12214747707526
13,6,196.18033988749895,206.36929495415055,196.18033988749895,221.36929495415055,216.18033988749895,206.36929495415055,216.18033988749895,221.36929495415055
13,8,196.18033988749895,206.36929495415055,196.18033988749895,221.36929495415055,216.18033988749895,206.36929495415055,216.18033988749895,221.36929495415055
13,3,199.51056516295154,195.0348300562505,199.51056516295154,210.0348300562505,219.51056516295154,195.0348300562505,219.51056516295154,210.0348300562505
13,4,218.4030436851279,188.48348954172613,218.4030436851279,203.48348954172613,238.4030436851279,188.48348954172613,238.4030436851279,203.48348954172613
13,2,177.1723018472648,194.6835813459657,177.1723018472648,209.6835813459657,197.1723018472648,194.6835813459657,197.1723018472648,209.6835813459657
13,0,190,208.125,190,223.125,210,208.125,210,223.125
13,5,198.0901699437495,212.24714747707526,198.0901699437495,227.24714747707526,218.0901699437495,212.24714747707526,218.0901699437495,227.24714747707526
13,7,198.0901699437495,212.24714747707526,198.0901699437495,227.24714747707526,218.0901699437495,212.24714747707526,218.0901699437495,227.24714747707526
13,9,188.04909677983872,227.9328528040323,188.04909677983872,242.9328528040323,208.04909677983872,227.9328528040323,208.04909677983872,242.9328528040323
13,1,180.1921471959677,200.07590322016128,180.1921471959677,215.07590322016128,200.1921471959677,200.07590322016128,200.1921471959677,215.07590322016128
14,0,190,207.25,190,222.25,210,207.25,210,222.25
14,5,198.0901699437495,211.37214747707526,198.0901699437495,226.37214747707526,218.0901699437495,211.37214747707526,218.0901699437495,226.37214747707526
14,8,196.18033988749895,205.49429495415055,196.18033988749895,220.49429495415055,216.18033988749895,205.49429495415055,216.18033988749895,220.49429495415055
14,9,187.66554636144093,226.97369920397676,187.66554636144093,241.97369920397676,207.66554636144093,226.97369920397676,207.66554636144093,241.97369920397676
14,3,199.51056516295154,194.1598300562505,199.51056516295154,209.1598300562505,219.51056516295154,194.1598300562505,219.51056516295154,209.1598300562505
14,6,196.18033988749895,205.49429495415055,196.18033988749895,220.49429495415055,216.18033988749895,205.49429495415055,216.18033988749895,220.49429495415055
14,7,198.0901699437495,211.37214747707526,198.0901699437495,226.37214747707526,218.0901699437495,211.37214747707526,218.0901699437495,226.37214747707526
14,1,180.27630079602324,199.58445363855904,180.27630079602324,214.58445363855904,200.27630079602324,199.58445363855904,200.27630079602324,214.58445363855904
14,2,177.0470820753483,194.3148476211178,177.0470820753483,209.3148476211178,197.0470820753483,194.3148476211178,197.0470820753483,209.3148476211178
14,4,218.74482952987984,188.735206473942,218.74482952987984,203.735206473942,238.74482952987984,188.735206473942,238.74482952987984,203.735206473942
15,0,190,206.375,190,221.375,210,206.375,210,221.375
15,6,196.18033988749895,204.61929495415055,196.18033988749895,219.61929495415055,216.18033988749895,204.61929495415055,216.18033988749895,219.61929495415055
15,7,198.0901699437495,210.49714747707526,198.0901699437495,225.49714747707526,218.0901699437495,210.49714747707526,218.0901699437495,225.49714747707526
15,9,187.28559550134926,225.99955236453647,187.28559550134926,240.99955236453647,207.28559550134926,225.99955236453647,207.28559550134926,240.99955236453647
15,2,176.9418347640254,193.95063968849402,176.9418347640254,208.95063968849402,196.9418347640254,193.95063968849402,196.9418347640254,208.95063968849402
15,4,218.95181489545234,189.01928613792268,218.95181489545234,204.01928613792268,238.95181489545234,189.01928613792268,238.95181489545234,204.01928613792268
15,5,198.0901699437495,210.49714747707526,198.0901699437495,225.49714747707526,218.0901699437495,210.49714747707526,218.0901699437495,225.49714747707526
15,8,196.18033988749895,204.61929495415055,196.18033988749895,219.61929495415055,216.18033988749895,204.61929495415055,216.18033988749895,219.61929495415055
15,1,180.37544763546353,199.08940449865074,180.37544763546353,214.08940449865074,200.37544763546353,199.08940449865074,200.37544763546353,214.08940449865074
15,3,199.51056516295154,193.2848300562505,199.51056516295154,208.2848300562505,219.51056516295154,193.2848300562505,219.51056516295154,208.2848300562505
16,5,198.0901699437495,209.62214747707526,198.0901699437495,224.62214747707526,218.0901699437495,209.62214747707526,218.0901699437495,224.62214747707526
16,6,196.18033988749895,203.74429495415055,196.18033988749895,218.74429495415055,216.18033988749895,203.74429495415055,216.18033988749895,218.74429495415055
16,9,186.9098300562505,225.01056516295154,186.9098300562505,240.01056516295154,206.9098300562505,225.01056516295154,206.9098300562505,240.01056516295154
16,0,190,205.5,190,220.5,210,205.5,210,220.5
16,7,198.0901699437495,209.62214747707526,198.0901699437495,224.62214747707526,218.0901699437495,209.62214747707526,218.0901699437495,224.62214747707526
16,8,196.18033988749895,203.74429495415055,196.18033988749895,218.74429495415055,216.18033988749895,203.74429495415055,216.18033988749895,218.74429495415055
16,1,180.48943483704846,198.59016994374946,180.48943483704846,213.59016994374946,200.48943483704846,198.59016994374946,200.48943483704846,213.59016994374946
16,2,176.85672219702167,193.59016994374946,176.85672219702167,208.59016994374946,196.85672219702167,193.59016994374946,196.85672219702167,208.59016994374946
16,3,199.51056516295154,192.4098300562505,199.51056516295154,207.4098300562505,219.51056516295154,192.4098300562505,219.51056516295154,207.4098300562505
16,4,219.02113032590307,189.31966011250105,219.02113032590307,204.31966011250105,239.02113032590307,189.31966011250105,239.02113032590307,204.31966011250105
17,3,199.23879532511287,190.1731656763491,199.23879532511287,205.1731656763491,219.23879532511287,190.1731656763491,219.23879532511287,205.1731656763491
17,6,196.21116655016766,201.4597039968721,196.21116655016766,216.4597039968721,216.21116655016766,201.4597039968721,216.21116655016766,216.4597039968721
17,7,198.0901699437495,208.12214747707526,198.0901699437495,223.12214747707526,218.0901699437495,208.12214747707526,218.0901699437495,223.12214747707526
17,8,196.21116655016766,201.4597039968721,196.21116655016766,216.4597039968721,216.21116655016766,201.4597039968721,216.21116655016766,216.4597039968721
17,1,180.1231165940486,195.56434465040232,180.1231165940486,210.56434465040232,200.1231165940486,195.56434465040232,200.1231165940486,210.56434465040232
17,2,177.31730099996273,190.05762148893913,177.31730099996273,205.05762148893913,197.31730099996273,190.05762148893913,197.31730099996273,205.05762148893913
17,4,218.3544740561771,184.7819867022959,218.3544740561771,199.7819867022959,238.3544740561771,184.7819867022959,238.3544740561771,199.7819867022959
17,0,190,204,190,219,210,204,210,219
17,5,198.0901699437495,208.12214747707526,198.0901699437495,223.12214747707526,218.0901699437495,208.12214747707526,218.0901699437495,223.12214747707526
17,9,186.9098300562505,223.51056516295154,186.9098300562505,238.51056516295154,206.9098300562505,223.51056516295154,206.9098300562505,238.51056516295154
18,2,178.0901699437495,186.62214747707526,178.0901699437495,201.62214747707526,198.0901699437495,186.62214747707526,198.0901699437495,201.62214747707526
18,7,198.0901699437495,206.62214747707526,198.0901699437495,221.62214747707526,218.0901699437495,206.62214747707526,218.0901699437495,221.62214747707526
18,5,198.0901699437495,206.62214747707526,198.0901699437495,221.62214747707526,218.0901699437495,206.62214747707526,218.0901699437495,221.62214747707526
18,6,196.30345648154758,199.17995030374823,196.30345648154758,214.17995030374823,216.30345648154758,199.17995030374823,216.30345648154758,214.17995030374823
18,8,196.30345648154758,199.17995030374823,196.30345648154758,214.17995030374823,216.30345648154758,199.17995030374823,216.30345648154758,214.17995030374823
18,9,186.9098300562505,222.01056516295154,186.9098300562505,237.01056516295154,206.9098300562505,222.01056516295154,206.9098300562505,237.01056516295154
18,1,180,192.5,180,207.5,200,192.5,200,207.5
18,3,198.91006524188367,187.96009500260453,198.91006524188367,202.96009500260453,218.91006524188367,187.96009500260453,218.91006524188367,202.96009500260453
18,4,217.33069564671888,180.3300200614596,217.33069564671888,195.3300200614596,237.33069564671888,180.3300200614596,237.33069564671888,195.3300200614596
18,0,190,202.5,190,217.5,210,202.5,210,217.5
19,6,196.45664068352218,196.90984131559148,196.45664068352218,211.90984131559148,216.45664068352218,196.90984131559148,216.45664068352218,211.90984131559148
19,7,198.0901699437495,205.12214747707526,198.0901699437495,220.12214747707526,218.0901699437495,205.12214747707526,218.0901699437495,220.12214747707526
19,1,180.1231165940486,189.43565534959768,180.1231165940486,204.43565534959768,200.1231165940486,189.43565534959768,200.1231165940486,204.43565534959768
19,9,186.9098300562505,220.51056516295154,186.9098300562505,235.51056516295154,206.9098300562505,220.51056516295154,206.9098300562505,235.51056516295154
19,2,179.15629842998092,183.33140570179992,179.15629842998092,198.33140570179992,199.15629842998092,183.33140570179992,199.15629842998092,198.33140570179992
19,3,198.52640164354094,185.77501435284051,198.52640164354094,200.77501435284051,218.52640164354094,185.77501435284051,218.52640164354094,200.77501435284051
19,4,215.96286852896552,176.01012370828556,215.96286852896552,191.01012370828556,235.96286852896552,176.01012370828556,235.96286852896552,191.01012370828556
19,0,190,201,190,216,210,201,210,216
19,5,198.0901699437495,205.12214747707526,198.0901699437495,220.12214747707526,218.0901699437495,205.12214747707526,218.0901699437495,220.12214747707526
19,8,196.45664068352218,196.90984131559148,196.45664068352218,211.90984131559148,216.45664068352218,196.90984131559148,216.45664068352218,211.90984131559148
20,6,196.6697747245474,194.65412501040106,196.6697747245474,209.65412501040106,216.6697747245474,194.65412501040106,216.6697747245474,209.65412501040106
20,8,196.6697747245474,194.65412501040106,196.6697747245474,209.65412501040106,216.6697747245474,194.65412501040106,216.6697747245474,209.65412501040106
20,9,186.9098300562505,219.01056516295154,186.9098300562505,234.01056516295154,206.9098300562505,219.01056516295154,206.9098300562505,234.01056516295154
20,4,214.27050983124843,171.8664424312258,214.27050983124843,186.8664424312258,234.27050983124843,171.8664424312258,234.27050983124843,186.8664424312258
20,0,190,199.5,190,214.5,210,199.5,210,214.5
20,5,198.0901699437495,203.62214747707526,198.0901699437495,218.62214747707526,218.0901699437495,203.62214747707526,218.0901699437495,218.62214747707526
20,7,198.0901699437495,203.62214747707526,198.0901699437495,218.62214747707526,218.0901699437495,203.62214747707526,218.0901699437495,218.62214747707526
20,1,180.48943483704846,186.4098300562505,180.48943483704846,201.4098300562505,200.48943483704846,186.4098300562505,200.48943483704846,201.4098300562505
20,2,180.48943483704846,180.22949016875157,180.48943483704846,195.22949016875157,200.48943483704846,180.22949016875157,200.48943483704846,195.22949016875157
20,3,198.0901699437495,183.62214747707526,198.0901699437495,198.62214747707526,218.0901699437495,183.62214747707526,218.0901699437495,198.62214747707526
21,0,190,198.1,190,213.1,210,198.1,210,213.1
21,7,198.0901699437495,202.22214747707525,198.0901699437495,217.22214747707525,218.0901699437495,202.22214747707525,218.0901699437495,217.22214747707525
21,8,197.13206936283876,192.08650203849982,197.13206936283876,207.08650203849982,217.13206936283876,192.08650203849982,217.13206936283876,207.08650203849982
21,4,212.25573591480267,168.06183393081207,212.25573591480267,183.06183393081207,232.25573591480267,168.06183393081207,232.25573591480267,183.06183393081207
21,5,199.51056516295154,211.19016994374948,199.51056516295154,226.19016994374948,219.51056516295154,211.19016994374948,219.51056516295154,226.19016994374948
21,6,205.9309603821536,204.7697747245474,205.9309603821536,219.7697747245474,225.9309603821536,204.7697747245474,225.9309603821536,219.7697747245474
21,9,187.51310112835145,217.7858316112863,187.51310112835145,232.7858316112863,207.51310112835145,217.7858316112863,207.51310112835145,232.7858316112863
21,1,180.95172947533982,183.84220708434927,180.95172947533982,198.84220708434927,200.95172947533982,183.84220708434927,200.95172947533982,198.84220708434927
21,2,180.34673820569975,174.22614621890858,180.34673820569975,189.22614621890858,200.34673820569975,174.22614621890858,200.34673820569975,189.22614621890858
21,3,197.7051324277579,181.7257601025131,197.7051324277579,196.7257601025131,217.7051324277579,181.7257601025131,217.7051324277579,196.7257601025131
22,0,190,196.7,190,211.7,210,196.7,210,211.7
22,6,202.0581924104237,217.6309603821536,202.0581924104237,232.6309603821536,222.0581924104237,217.6309603821536,222.0581924104237,232.6309603821536
22,8,197.7370606324788,189.58602700436057,197.7370606324788,204.58602700436057,217.7370606324788,189.58602700436057,217.7370606324788,204.58602700436057
22,9,188.12618685414276,216.52287250728688,188.12618685414276,231.52287250728688,208.12618685414276,216.52287250728688,208.12618685414276,231.52287250728688
22,1,181.55672074497986,181.34173205021003,181.55672074497986,196.34173205021003,201.55672074497986,181.34173205021003,201.55672074497986,196.34173205021003
22,2,179.95891254924658,168.69377782620595,179.95891254924658,183.69377782620595,199.95891254924658,168.69377782620595,199.95891254924658,183.69377782620595
22,5,193.09016994374946,216.21056516295153,193.09016994374946,231.21056516295153,213.09016994374946,216.21056516295153,213.09016994374946,231.21056516295153
